Order_ID,Order_Date,Region,Ship_Mode,Total_Sales,Total_Profit,Total_Shipping_Cost,Total_Quantity,Shipping_Ratio,Profit_Margin,Shipping_per_Unit,Year_Month,High_Shipping,Total_Discount,Discount_Ratio,Discount_Bucket,Adjusted_Profit
ID-2011-69142,2011-07-01,North Asia,Second Class,2511,-224.304,253.63,8,0.10100756670649144,-0.08932855436081243,31.70375,2011-07,1,0.6,0.6,High (>20%),2286.696
ID-2011-69611,2011-11-28,Oceania,Standard Class,494,8.628,29.28,6,0.05927125506072875,0.017465587044534412,4.88,2011-11,0,0.2,0.2,Medium (10-20%),8.628
ID-2011-69716,2011-06-07,Southeast Asia,Second Class,48,-7.9518,5.34,6,0.11125,-0.16566250000000002,0.89,2011-06,1,0.64,0.64,High (>20%),50.71486666666669
ID-2011-69772,2011-05-20,Southeast Asia,Standard Class,100,-7.089,6.55,6,0.0655,-0.07089000000000001,1.0916666666666666,2011-05,0,0.7,0.7,High (>20%),159.57766666666663
ID-2011-69940,2011-12-19,Oceania,First Class,19,-1.746,5.91,3,0.31105263157894736,-0.09189473684210527,1.97,2011-12,1,0.1,0.1,Low (0-10%),-1.746
ID-2011-70787,2011-12-08,Southeast Asia,Standard Class,238,-28.601100000000002,15.77,9,0.06626050420168067,-0.12017268907563027,1.7522222222222221,2011-12,0,0.74,0.74,High (>20%),465.7065923076924
ID-2011-71452,2011-04-05,Central Asia,Second Class,704,-77.382,61.47,8,0.0873153409090909,-0.10991761363636364,7.68375,2011-04,0,0.7,0.7,High (>20%),1095.9513333333332
ID-2011-71648,2011-11-25,Southeast Asia,Standard Class,744,37.05,119.49,5,0.1606048387096774,0.04979838709677419,23.898,2011-11,1,0.0,0.0,No Discount,37.05
ID-2011-71851,2011-05-10,Central Asia,First Class,118,-18.99,33.93,6,0.2875423728813559,-0.1609322033898305,5.655,2011-05,1,0.5,0.5,High (>20%),51.81
ID-2011-72096,2011-04-01,Southeast Asia,Standard Class,109,24.435000000000002,20.46,4,0.18770642201834864,0.22417431192660553,5.115,2011-04,1,0.6,0.6,High (>20%),133.435
ID-2011-72173,2011-02-18,North Asia,First Class,258,-165.03,29.12,2,0.11286821705426357,-0.6396511627906977,14.56,2011-02,1,0.5,0.5,High (>20%),-10.229999999999961
ID-2011-72306,2011-12-03,Southeast Asia,Standard Class,41,-1.473,7.56,2,0.18439024390243902,-0.03592682926829269,3.78,2011-12,1,0.17,0.17,Medium (10-20%),-1.473
ID-2011-72894,2011-02-28,North Asia,First Class,1778,-872.916,472.49,24,0.26574240719910014,-0.4909538807649044,19.687083333333334,2011-02,1,1.9,1.9,,-872.916
ID-2011-73202,2011-06-06,Central Asia,Standard Class,1091,-50.97,153.93,26,0.14109074243813016,-0.0467186067827681,5.920384615384616,2011-06,1,2.0,2.0,,-50.97
ID-2011-73482,2011-11-14,Southeast Asia,First Class,64,-9.672,12.86,2,0.2009375,-0.151125,6.43,2011-11,1,0.27,0.27,High (>20%),-3.535013698630138
ID-2011-74091,2011-04-25,Southeast Asia,Standard Class,535,-153.3345,44.14,8,0.08250467289719626,-0.2866065420560748,5.5175,2011-04,0,1.35,1.35,,-153.3345
ID-2011-74175,2011-11-23,Southeast Asia,First Class,474,-5.853,226.73,5,0.47833333333333333,-0.012348101265822784,45.346,2011-11,1,0.17,0.17,Medium (10-20%),-5.853
ID-2011-74539,2011-08-12,Southeast Asia,Standard Class,1662,61.22040000000001,218.45,15,0.13143802647412756,0.03683537906137185,14.563333333333333,2011-08,1,0.8800000000000001,0.8800000000000001,High (>20%),9479.220400000011
ID-2011-74574,2011-06-08,Southeast Asia,Standard Class,39,-12.495,0.84,5,0.021538461538461538,-0.3203846153846154,0.16799999999999998,2011-06,0,0.47,0.47,High (>20%),7.372924528301894
ID-2011-74679,2011-05-18,Oceania,Standard Class,54,-2.412,3.46,2,0.06407407407407407,-0.04466666666666667,1.73,2011-05,0,0.1,0.1,Low (0-10%),-2.412
ID-2011-74721,2011-05-04,Southeast Asia,First Class,180,-40.1223,40.3,10,0.22388888888888886,-0.2229016666666667,4.029999999999999,2011-05,1,0.81,0.81,High (>20%),537.7724368421054
ID-2011-74784,2011-08-19,Oceania,Second Class,52,-37.44,15.25,4,0.2932692307692308,-0.72,3.8125,2011-08,1,0.5,0.5,High (>20%),-6.239999999999995
ID-2011-75022,2011-10-19,Southeast Asia,Standard Class,64,-21.021,5.6,5,0.0875,-0.328453125,1.1199999999999999,2011-10,0,0.27,0.27,High (>20%),-14.884013698630142
ID-2011-75232,2011-06-14,Southeast Asia,Standard Class,587,-153.8715,41.51,15,0.07071550255536627,-0.2621320272572402,2.767333333333333,2011-06,0,1.8499999999999999,1.8499999999999999,,-153.8715
ID-2011-75652,2011-07-06,Oceania,Standard Class,313,-102.39599999999999,18.22,10,0.058210862619808304,-0.32714376996805106,1.8219999999999998,2011-07,0,1.2000000000000002,1.2000000000000002,,-102.39599999999999
ID-2011-75981,2011-04-21,Central Asia,Second Class,875,-194.628,103.06,13,0.11778285714285715,-0.222432,7.927692307692308,2011-04,1,2.2,2.2,,-194.628
ID-2011-76520,2011-08-22,Oceania,Standard Class,54,-1.197,1.08,3,0.02,-0.022166666666666668,0.36000000000000004,2011-08,0,0.1,0.1,Low (0-10%),-1.197
ID-2011-76884,2011-10-17,Southeast Asia,Standard Class,667,-122.8455,53.269999999999996,10,0.07986506746626686,-0.1841761619190405,5.327,2011-10,0,1.1,1.1,,-122.8455
ID-2011-77192,2011-04-01,North Asia,Standard Class,622,-22.32,53.07,14,0.08532154340836012,-0.035884244372990357,3.790714285714286,2011-04,0,1.2,1.2,,-22.32
ID-2011-77332,2011-03-15,Southeast Asia,Standard Class,48,-13.944,6.13,7,0.12770833333333334,-0.29050000000000004,0.8757142857142857,2011-03,1,0.45,0.45,High (>20%),7.87418181818181
ID-2011-77619,2011-11-01,North Asia,First Class,1553,-797.568,326.98,43,0.21054732775273666,-0.51356600128783,7.604186046511629,2011-11,1,4.7,4.7,,-797.568
ID-2011-77696,2011-05-10,Oceania,Standard Class,26,-2.184,1.95,4,0.075,-0.084,0.4875,2011-05,0,0.4,0.4,High (>20%),6.48266666666667
ID-2011-77815,2011-09-30,Southeast Asia,Second Class,138,-15.821100000000001,24.58,7,0.1781159420289855,-0.11464565217391305,3.511428571428571,2011-09,1,0.94,0.94,High (>20%),1686.1788999999985
ID-2011-77906,2011-06-07,Oceania,Same Day,15,-0.522,3.7,2,0.24666666666666667,-0.034800000000000005,1.85,2011-06,1,0.1,0.1,Low (0-10%),-0.522
ID-2011-78102,2011-01-27,Southeast Asia,Standard Class,82,-17.3901,5.67,13,0.06914634146341464,-0.21207439024390246,0.43615384615384617,2011-01,0,0.47,0.47,High (>20%),24.383484905660367
ID-2011-78193,2011-08-25,Southeast Asia,Standard Class,156,-38.082,13.620000000000001,10,0.08730769230769231,-0.24411538461538462,1.362,2011-08,0,1.15,1.15,,-38.082
ID-2011-78592,2011-08-03,North Asia,Standard Class,3096,-592.506,230.95000000000002,16,0.07459625322997417,-0.19137790697674417,14.434375000000001,2011-08,0,0.6000000000000001,0.6000000000000001,High (>20%),2503.494000000002
ID-2011-78648,2011-06-27,Oceania,Same Day,25,-0.351,4.97,3,0.19879999999999998,-0.014039999999999999,1.6566666666666665,2011-06,1,0.1,0.1,Low (0-10%),-0.351
ID-2011-79341,2011-12-15,Southeast Asia,First Class,120,-14.4,44.61,3,0.37174999999999997,-0.12000000000000001,14.87,2011-12,1,0.17,0.17,Medium (10-20%),-14.4
ID-2011-80230,2011-01-03,Oceania,Standard Class,1209,-438.13199999999995,133.67999999999998,10,0.11057071960297765,-0.36239205955334985,13.367999999999999,2011-01,1,1.6,1.6,,-438.13199999999995
ID-2011-80538,2011-01-17,Oceania,First Class,37,-9.288,5.48,4,0.14810810810810812,-0.25102702702702706,1.37,2011-01,1,0.4,0.4,High (>20%),3.045333333333346
ID-2011-80545,2011-01-30,Oceania,Same Day,162,-29.688,63.14,2,0.3897530864197531,-0.18325925925925926,31.57,2011-01,1,0.4,0.4,High (>20%),24.312000000000012
ID-2011-81357,2011-10-31,Oceania,Second Class,23,-11.964,1.81,2,0.07869565217391304,-0.5201739130434783,0.905,2011-10,0,0.4,0.4,High (>20%),-4.297333333333327
ID-2011-81588,2011-11-29,Oceania,Standard Class,362,-12.144000000000002,18.880000000000003,14,0.05215469613259669,-0.03354696132596686,1.3485714285714288,2011-11,0,1.2000000000000002,1.2000000000000002,,-12.144000000000002
ID-2011-81917,2011-05-30,Oceania,First Class,32,-14.892,6.49,2,0.2028125,-0.465375,3.245,2011-05,1,0.4,0.4,High (>20%),-4.2253333333333245
ID-2011-82148,2011-11-09,Oceania,Standard Class,138,-85.116,6.21,2,0.045,-0.6167826086956522,3.105,2011-11,0,0.4,0.4,High (>20%),-39.115999999999985
ID-2011-82414,2011-09-14,Oceania,Standard Class,93,-1.2359999999999989,6.84,6,0.07354838709677419,-0.013290322580645149,1.14,2011-09,0,0.8,0.8,High (>20%),277.7640000000001
ID-2011-82491,2011-05-06,Oceania,Standard Class,11,-3.384,1.09,2,0.0990909090909091,-0.30763636363636365,0.545,2011-05,1,0.4,0.4,High (>20%),0.2826666666666693
ID-2011-82589,2011-01-11,Oceania,Standard Class,115,-47.832,10.52,4,0.09147826086956522,-0.4159304347826087,2.63,2011-01,1,0.4,0.4,High (>20%),-9.49866666666665
ID-2011-82785,2011-10-20,Oceania,Standard Class,151,-98.334,8.33,9,0.055165562913907285,-0.6512185430463576,0.9255555555555556,2011-10,0,0.8,0.8,High (>20%),354.6660000000001
ID-2011-82897,2011-08-31,Oceania,Standard Class,169,-81.768,5.63,2,0.033313609467455624,-0.4838343195266272,2.815,2011-08,0,0.4,0.4,High (>20%),-25.43466666666663
ID-2011-83506,2011-04-22,Oceania,Standard Class,95,-14.268,13.57,4,0.1428421052631579,-0.15018947368421054,3.3925,2011-04,1,0.8,0.8,High (>20%),270.7320000000001
ID-2011-83562,2011-09-12,Oceania,First Class,28,-6.594,2.81,1,0.10035714285714285,-0.23550000000000001,2.81,2011-09,1,0.4,0.4,High (>20%),2.7393333333333345
ID-2011-83695,2011-11-12,Oceania,First Class,37,-4.224,7.65,5,0.20675675675675675,-0.11416216216216217,1.53,2011-11,1,0.8,0.8,High (>20%),106.77600000000002
ID-2011-83716,2011-06-07,Oceania,Standard Class,342,-32.976,34.6,18,0.10116959064327485,-0.09642105263157895,1.9222222222222223,2011-06,1,2.0,2.0,,-32.976
ID-2011-83737,2011-10-05,Oceania,Standard Class,186,-5.496000000000001,10.799999999999999,8,0.058064516129032254,-0.029548387096774202,1.3499999999999999,2011-10,0,1.2000000000000002,1.2000000000000002,,-5.496000000000001
ID-2011-83982,2011-05-23,Oceania,Second Class,768,-358.488,111.94,4,0.14575520833333333,-0.46678125,27.985,2011-05,1,0.4,0.4,High (>20%),-102.48800000000006
ID-2011-84136,2011-07-02,Oceania,Standard Class,203,-41.604,16.88,10,0.0831527093596059,-0.20494581280788177,1.688,2011-07,0,0.8,0.8,High (>20%),567.3960000000002
ID-2011-84367,2011-07-12,Oceania,Standard Class,398,-80.256,48.06999999999999,14,0.12077889447236179,-0.20164824120603014,3.4335714285714283,2011-07,1,1.2000000000000002,1.2000000000000002,,-80.256
ID-2011-84402,2011-08-18,Oceania,First Class,560,-241.92000000000002,92.66,8,0.1654642857142857,-0.43200000000000005,11.5825,2011-08,1,0.8,0.8,High (>20%),1438.0800000000004
ID-2011-84444,2011-12-29,Oceania,Standard Class,17,-4.464,2.53,3,0.1488235294117647,-0.2625882352941177,0.8433333333333333,2011-12,1,0.8,0.8,High (>20%),46.536000000000016
ID-2011-84514,2011-06-27,Oceania,Standard Class,13,-3.42,1.36,2,0.10461538461538462,-0.2630769230769231,0.68,2011-06,1,0.4,0.4,High (>20%),0.913333333333334
ID-2011-84738,2011-08-29,Oceania,Standard Class,162,-37.872,23.43,4,0.14462962962962964,-0.23377777777777778,5.8575,2011-08,1,0.8,0.8,High (>20%),448.1280000000002
ID-2011-84941,2011-11-18,Oceania,First Class,358,-106.8,46.06,10,0.12865921787709497,-0.29832402234636873,4.606,2011-11,1,1.2000000000000002,1.2000000000000002,,-106.8
ID-2011-85039,2011-09-26,Oceania,Standard Class,13,-3.42,1.03,2,0.07923076923076923,-0.2630769230769231,0.515,2011-09,0,0.4,0.4,High (>20%),0.913333333333334
ID-2011-85354,2011-09-12,Oceania,Second Class,781,-220.78799999999998,81.98,6,0.10496798975672215,-0.2826991037131882,13.663333333333334,2011-09,1,0.8,0.8,High (>20%),2122.212000000001
ID-2011-85396,2011-02-07,Oceania,Standard Class,285,-104.58,4.54,2,0.01592982456140351,-0.36694736842105263,2.27,2011-02,0,0.4,0.4,High (>20%),-9.579999999999984
ID-2011-85928,2011-06-15,Oceania,Standard Class,302,-163.452,25.009999999999998,10,0.08281456953642384,-0.5412317880794701,2.501,2011-06,0,0.8,0.8,High (>20%),742.5480000000002
ID-2011-86313,2011-12-01,Oceania,Standard Class,1181,-334.704,86.99,4,0.07365791701947502,-0.28340728196443693,21.7475,2011-12,0,0.4,0.4,High (>20%),58.96266666666702
ID-2011-86950,2011-01-22,Oceania,First Class,66,-37.788,29.2,7,0.4424242424242424,-0.5725454545454545,4.171428571428572,2011-01,1,0.8,0.8,High (>20%),160.21200000000005
ID-2012-10118,2012-10-26,Oceania,Standard Class,73,-2.436,0.89,7,0.01219178082191781,-0.03336986301369863,0.12714285714285714,2012-10,0,0.1,0.1,Low (0-10%),-2.436
ID-2012-10139,2012-06-11,Southeast Asia,Standard Class,1542,602.5794000000001,116.64999999999999,10,0.07564850843060959,0.3907778210116732,11.665,2012-06,0,1.08,1.08,,602.5794000000001
ID-2012-10230,2012-07-06,Southeast Asia,First Class,188,-5.85,15.02,5,0.07989361702127659,-0.031117021276595744,3.004,2012-07,0,1.01,1.01,,-5.85
ID-2012-10755,2012-10-11,Southeast Asia,Standard Class,550,-95.49,21.19,8,0.03852727272727273,-0.1736181818181818,2.64875,2012-10,0,0.9,0.9,High (>20%),3754.510000000001
ID-2012-11987,2012-06-25,Southeast Asia,Standard Class,447,16.0782,44.31,6,0.0991275167785235,0.03596912751677852,7.385000000000001,2012-06,1,0.44000000000000006,0.44000000000000006,High (>20%),207.64962857142865
ID-2012-12519,2012-05-31,Central Asia,First Class,311,-165.17999999999998,55.71000000000001,24,0.17913183279742767,-0.5311254019292604,2.3212500000000005,2012-05,1,3.0,3.0,,-165.17999999999998
ID-2012-12673,2012-08-15,Oceania,First Class,118,-58.782,13.63,1,0.1155084745762712,-0.4981525423728813,13.63,2012-08,1,0.4,0.4,High (>20%),-19.44866666666661
ID-2012-12869,2012-11-28,Southeast Asia,Standard Class,154,-96.2592,5.36,4,0.034805194805194804,-0.6250597402597403,1.34,2012-11,0,0.47,0.47,High (>20%),-17.806369811320792
ID-2012-12953,2012-10-03,Oceania,Standard Class,1422,-38.463,73.89,18,0.0519620253164557,-0.027048523206751055,4.105,2012-10,0,0.4,0.4,High (>20%),435.53700000000003
ID-2012-12960,2012-12-09,Central Asia,Same Day,1151,-646.7700000000001,63.2,6,0.054908774978279756,-0.5619200695047786,10.533333333333333,2012-12,0,1.0,1.0,High (>20%),-646.7700000000001
ID-2012-13058,2012-12-03,Southeast Asia,Standard Class,1434,-133.0632,113.17999999999999,12,0.07892608089260808,-0.09279163179916318,9.431666666666667,2012-12,0,0.9800000000000001,0.9800000000000001,High (>20%),55792.93680000027
ID-2012-13268,2012-12-10,Oceania,Standard Class,341,-7.608,24.87,2,0.0729325513196481,-0.022310850439882696,12.435,2012-12,0,0.1,0.1,Low (0-10%),-7.608
ID-2012-13450,2012-10-23,Southeast Asia,Standard Class,386,-56.7414,31.47,15,0.08152849740932643,-0.14699844559585493,2.098,2012-10,0,0.81,0.81,High (>20%),1182.5217578947377
ID-2012-13982,2012-05-14,Oceania,Standard Class,191,-6.516,7.47,6,0.03910994764397906,-0.0341151832460733,1.2449999999999999,2012-05,0,0.4,0.4,High (>20%),57.15066666666672
ID-2012-14073,2012-05-23,Southeast Asia,Standard Class,60,-9.3795,4.6,10,0.07666666666666666,-0.156325,0.45999999999999996,2012-05,0,1.1099999999999999,1.1099999999999999,,-9.3795
ID-2012-14157,2012-06-02,Southeast Asia,Standard Class,141,-6.8346,12.16,3,0.08624113475177306,-0.04847234042553192,4.053333333333334,2012-06,0,0.17,0.17,Medium (10-20%),-6.8346
ID-2012-14262,2012-05-17,Oceania,Second Class,2901,445.341,395.81,35,0.13643915891072045,0.1535129265770424,11.308857142857143,2012-05,1,0.7,0.7,High (>20%),5280.3409999999985
ID-2012-14500,2012-11-10,Oceania,Standard Class,2300,408.876,177.32,4,0.07709565217391304,0.17777217391304348,44.33,2012-11,0,0.1,0.1,Low (0-10%),408.876
ID-2012-14990,2012-04-17,Southeast Asia,Second Class,514,-550.3596,34.14,4,0.06642023346303502,-1.0707385214007783,8.535,2012-04,0,0.57,0.57,High (>20%),-108.0805302325582
ID-2012-15641,2012-09-05,Southeast Asia,Standard Class,291,-84.1188,25.22,8,0.08666666666666667,-0.2890680412371134,3.1525,2012-09,0,0.64,0.64,High (>20%),271.5478666666668
ID-2012-16019,2012-11-28,Oceania,First Class,118,-2.772,36.82,7,0.31203389830508477,-0.02349152542372881,5.26,2012-11,1,0.1,0.1,Low (0-10%),-2.772
ID-2012-16243,2012-08-10,Southeast Asia,Standard Class,54,-33.9384,7.78,2,0.14407407407407408,-0.6284888888888889,3.89,2012-08,1,0.47,0.47,High (>20%),-6.428966037735847
ID-2012-16257,2012-08-18,Southeast Asia,Standard Class,2244,266.6259,261.29999999999995,18,0.11644385026737966,0.1188172459893048,14.516666666666664,2012-08,1,1.5499999999999998,1.5499999999999998,,266.6259
ID-2012-17006,2012-09-29,Southeast Asia,Standard Class,161,34.2273,21.24,5,0.1319254658385093,0.2125919254658385,4.247999999999999,2012-09,1,0.34,0.34,High (>20%),68.37881515151518
ID-2012-17538,2012-11-16,Southeast Asia,Standard Class,110,-4.26,11.7,5,0.10636363636363635,-0.03872727272727273,2.34,2012-11,1,0.64,0.64,High (>20%),130.18444444444447
ID-2012-17601,2012-12-20,Central Asia,First Class,1705,-1023.03,285.61,6,0.16751319648093843,-0.6000175953079179,47.60166666666667,2012-12,1,0.5,0.5,High (>20%),-0.02999999999974534
ID-2012-18350,2012-05-26,Southeast Asia,Standard Class,65,-16.0272,7.11,3,0.10938461538461539,-0.2465723076923077,2.37,2012-05,1,0.47,0.47,High (>20%),17.086007547169814
ID-2012-18742,2012-11-01,Central Asia,First Class,566,-237.555,143.42,3,0.2533922261484099,-0.419708480565371,47.806666666666665,2012-11,1,0.5,0.5,High (>20%),102.04499999999996
ID-2012-18938,2012-10-17,Central Asia,First Class,27,-6.51,5.5,2,0.2037037037037037,-0.2411111111111111,2.75,2012-10,1,0.5,0.5,High (>20%),9.690000000000005
ID-2012-19386,2012-11-19,Oceania,First Class,357,-23.271,31.020000000000003,5,0.08689075630252102,-0.06518487394957984,6.204000000000001,2012-11,0,0.2,0.2,Medium (10-20%),-23.271
ID-2012-19449,2012-05-09,Southeast Asia,Second Class,120,-14.4,11.82,3,0.0985,-0.12000000000000001,3.94,2012-05,1,0.17,0.17,Medium (10-20%),-14.4
ID-2012-19575,2012-07-18,Southeast Asia,Standard Class,26,-18.4419,1.99,3,0.07653846153846154,-0.7093038461538461,0.6633333333333333,2012-07,0,0.47,0.47,High (>20%),-5.196616981132081
ID-2012-20037,2012-01-03,Oceania,Standard Class,69,-0.354,4.06,4,0.05884057971014492,-0.005130434782608695,1.015,2012-01,0,0.2,0.2,Medium (10-20%),-0.354
ID-2012-20212,2012-12-31,Southeast Asia,Second Class,7,-0.426,0.67,1,0.09571428571428572,-0.06085714285714285,0.67,2012-12,1,0.47,0.47,High (>20%),3.1400377358490577
ID-2012-20562,2012-06-04,Oceania,Standard Class,14,-0.951,1.16,1,0.08285714285714285,-0.06792857142857142,1.16,2012-06,0,0.1,0.1,Low (0-10%),-0.951
ID-2012-21248,2012-04-28,Southeast Asia,Same Day,65,-1.101,11.64,7,0.17907692307692308,-0.016938461538461538,1.662857142857143,2012-04,1,0.34,0.34,High (>20%),12.686878787878811
ID-2012-21563,2012-11-30,Oceania,Second Class,66,-5.913,4.08,3,0.06181818181818182,-0.0895909090909091,1.36,2012-11,0,0.1,0.1,Low (0-10%),-5.913
ID-2012-21787,2012-06-19,Southeast Asia,Standard Class,582,-281.5905,71.68,7,0.12316151202749143,-0.48383247422680414,10.24,2012-06,1,1.4,1.4,,-281.5905
ID-2012-22081,2012-05-27,Southeast Asia,Standard Class,11,-4.752,0.82,2,0.07454545454545454,-0.432,0.41,2012-05,0,0.47,0.47,High (>20%),0.8517735849056614
ID-2012-22550,2012-11-13,Southeast Asia,Standard Class,904,-413.325,90.9,22,0.10055309734513275,-0.4572179203539823,4.131818181818182,2012-11,1,1.5999999999999999,1.5999999999999999,,-413.325
ID-2012-22858,2012-06-13,Central Asia,Standard Class,397,-106.39500000000001,35.15,10,0.08853904282115868,-0.26799748110831234,3.5149999999999997,2012-06,0,1.0,1.0,High (>20%),-106.39500000000001
ID-2012-23152,2012-09-03,North Asia,Standard Class,44,-19.02,3.51,4,0.07977272727272727,-0.43227272727272725,0.8775,2012-09,0,1.0,1.0,High (>20%),-19.02
ID-2012-23334,2012-09-14,Southeast Asia,Standard Class,87,-1.239,12.43,7,0.14287356321839081,-0.014241379310344828,1.7757142857142856,2012-09,1,0.27,0.27,High (>20%),7.103465753424672
ID-2012-23502,2012-12-03,Southeast Asia,Standard Class,47,-27.3648,2.22,8,0.047234042553191496,-0.5822297872340425,0.2775,2012-12,0,0.47,0.47,High (>20%),-3.421403773584913
ID-2012-23516,2012-09-24,North Asia,Standard Class,167,-40.02,16.34,2,0.0978443113772455,-0.23964071856287428,8.17,2012-09,1,0.5,0.5,High (>20%),60.17999999999998
ID-2012-23733,2012-02-06,Southeast Asia,Standard Class,72,-8.748,2.81,6,0.03902777777777778,-0.1215,0.4683333333333333,2012-02,0,0.17,0.17,Medium (10-20%),-8.748
ID-2012-23740,2012-08-14,Oceania,Standard Class,160,-16.11,13.17,5,0.0823125,-0.1006875,2.634,2012-08,0,0.1,0.1,Low (0-10%),-16.11
ID-2012-23775,2012-09-26,Southeast Asia,Standard Class,25,-18.252,1.22,9,0.048799999999999996,-0.73008,0.13555555555555554,2012-09,0,0.45,0.45,High (>20%),-6.8883636363636285
ID-2012-23936,2012-08-13,Southeast Asia,Standard Class,118,-104.4528,5.84,4,0.04949152542372881,-0.8851932203389831,1.46,2012-08,0,0.47,0.47,High (>20%),-44.339592452830175
ID-2012-24048,2012-11-20,Oceania,Standard Class,1465,202.96800000000002,124.38999999999999,15,0.08490784982935153,0.13854470989761095,8.292666666666666,2012-11,0,0.5,0.5,High (>20%),1081.968
ID-2012-24111,2012-11-28,Southeast Asia,Standard Class,64,-13.0356,4.26,6,0.0665625,-0.20368125,0.71,2012-11,0,0.17,0.17,Medium (10-20%),-13.0356
ID-2012-24251,2012-06-06,Southeast Asia,Standard Class,52,-7.444500000000001,5.82,4,0.11192307692307693,-0.14316346153846154,1.455,2012-06,1,0.9,0.9,High (>20%),356.5555000000001
ID-2012-24335,2012-05-24,Oceania,Same Day,141,-51.78,49.0,5,0.3475177304964539,-0.3672340425531915,9.8,2012-05,1,0.4,0.4,High (>20%),-4.780000000000001
ID-2012-24510,2012-03-02,Oceania,Standard Class,1492,-193.35000000000002,31.68,29,0.021233243967828417,-0.12959115281501343,1.0924137931034483,2012-03,0,2.0,2.0,,-193.35000000000002
ID-2012-24825,2012-06-13,Southeast Asia,Standard Class,515,-76.1238,76.18,9,0.14792233009708738,-0.14781320388349514,8.464444444444446,2012-06,1,1.31,1.31,,-76.1238
ID-2012-24881,2012-08-08,Southeast Asia,Standard Class,16,3.45,1.27,1,0.079375,0.215625,1.27,2012-08,0,0.0,0.0,No Discount,3.45
ID-2012-25217,2012-04-13,Southeast Asia,Standard Class,554,-51.087900000000005,45.629999999999995,4,0.08236462093862815,-0.0922164259927798,11.407499999999999,2012-04,0,0.44000000000000006,0.44000000000000006,High (>20%),186.34067142857157
ID-2012-25315,2012-01-04,Southeast Asia,Same Day,219,20.630100000000006,76.3,11,0.34840182648401824,0.09420136986301372,6.9363636363636365,2012-01,1,1.1099999999999999,1.1099999999999999,,20.630100000000006
ID-2012-25518,2012-05-14,Southeast Asia,First Class,146,17.4,17.56,10,0.12027397260273971,0.11917808219178082,1.7559999999999998,2012-05,1,0.0,0.0,No Discount,17.4
ID-2012-25567,2012-04-24,Southeast Asia,Second Class,161,-7.2447,21.97,13,0.13645962732919253,-0.044998136645962736,1.69,2012-04,1,1.41,1.41,,-7.2447
ID-2012-26463,2012-07-21,Central Asia,Same Day,74,-49.949999999999996,5.319999999999999,9,0.07189189189189188,-0.6749999999999999,0.591111111111111,2012-07,0,1.0,1.0,High (>20%),-49.949999999999996
ID-2012-26778,2012-07-30,Central Asia,Standard Class,189,-167.25,14.489999999999998,5,0.07666666666666666,-0.8849206349206349,2.8979999999999997,2012-07,0,1.0,1.0,High (>20%),-167.25
ID-2012-27002,2012-08-20,Oceania,Standard Class,16,-1.257,2.3,1,0.14375,-0.0785625,2.3,2012-08,1,0.1,0.1,Low (0-10%),-1.257
ID-2012-27450,2012-11-16,Southeast Asia,First Class,2012,-1036.2045,301.23,15,0.14971669980119284,-0.5150121769383698,20.082,2012-11,1,1.38,1.38,,-1036.2045
ID-2012-28255,2012-10-10,Southeast Asia,First Class,253,-28.4754,69.46000000000001,5,0.2745454545454546,-0.11255098814229249,13.892000000000001,2012-10,1,0.54,0.54,High (>20%),158.52460000000002
ID-2012-28402,2012-04-19,Central Asia,First Class,4626,647.55,835.57,5,0.18062472978815391,0.13998054474708171,167.114,2012-04,1,0.0,0.0,No Discount,647.55
ID-2012-28409,2012-12-27,Southeast Asia,Standard Class,114,-25.7901,11.99,7,0.10517543859649123,-0.22622894736842103,1.7128571428571429,2012-12,1,0.47,0.47,High (>20%),32.28537169811321
ID-2012-28682,2012-05-12,Oceania,First Class,733,185.91,157.78,10,0.21525238744884037,0.25362892223738065,15.778,2012-05,1,0.30000000000000004,0.30000000000000004,High (>20%),290.62428571428575
ID-2012-28689,2012-10-08,Southeast Asia,Standard Class,515,-29.788500000000003,37.18,9,0.07219417475728156,-0.05784174757281554,4.131111111111111,2012-10,0,0.85,0.85,High (>20%),2201.8781666666664
ID-2012-28780,2012-12-28,Southeast Asia,Standard Class,1554,-34.98570000000001,103.52000000000001,22,0.06661518661518662,-0.02251332046332047,4.705454545454546,2012-12,0,1.52,1.52,,-34.98570000000001
ID-2012-29039,2012-03-08,Southeast Asia,Same Day,201,-116.2875,35.14,13,0.17482587064676616,-0.5785447761194029,2.703076923076923,2012-03,1,0.74,0.74,High (>20%),301.17403846153854
ID-2012-29424,2012-06-11,Oceania,Standard Class,1041,64.116,96.02,6,0.09223823246878002,0.06159077809798271,16.003333333333334,2012-06,1,0.2,0.2,Medium (10-20%),64.116
ID-2012-30635,2012-04-14,North Asia,Standard Class,135,-100.125,9.29,6,0.06881481481481481,-0.7416666666666667,1.5483333333333331,2012-04,0,1.0,1.0,High (>20%),-100.125
ID-2012-30712,2012-11-09,Oceania,Standard Class,401,-101.63999999999999,26.060000000000002,25,0.06498753117206983,-0.25346633416458847,1.0424,2012-11,0,2.0,2.0,,-101.63999999999999
ID-2012-30838,2012-09-18,Oceania,Standard Class,38,-7.632,3.16,4,0.08315789473684211,-0.20084210526315788,0.79,2012-09,0,0.4,0.4,High (>20%),5.0346666666666735
